userName,neg,neu,pos,compound,userImage_x,content_x,score_x,thumbsUpCount_x,reviewCreatedVersion_x,at_x,replyContent_x,repliedAt_x,appVersion_x,bert_star,bert_confidence,userImage_y,content_y,score_y,thumbsUpCount_y,reviewCreatedVersion_y,at_y,replyContent_y,repliedAt_y,appVersion_y,bert_3,vader_3,vader_star,diff
User_6407,0.0,0.0,1.0,0.4404,,Easy,5,0,4.539.10000,2024-12-05 03:48:18,,,4.539.10000,5.0,0.5379349589347839,,Easy,5,0,4.539.10000,2024-12-05 03:48:18,,,4.539.10000,pos,pos,3,0.0
User_6408,0.0,1.0,0.0,0.0,,Uberrific!,5,0,4.554.10001,2024-12-05 03:48:07,,,4.554.10001,1.0,0.4209717810153961,,Uberrific!,5,0,4.554.10001,2024-12-05 03:48:07,,,4.554.10001,neg,neu,3,4.0
User_6409,0.178,0.553,0.268,0.3535,,Meet the coolest people cab drivers suck Uber drivers are awesome,5,0,,2024-12-05 03:47:25,,,,5.0,0.8310324549674988,,Meet the coolest people cab drivers suck Uber drivers are awesome,5,0,,2024-12-05 03:47:25,,,,pos,pos,3,0.0
User_6410,0.0,0.328,0.672,0.6249,,Great as always,5,0,4.554.10001,2024-12-05 03:46:14,,,4.554.10001,5.0,0.7882628440856934,,Great as always,5,0,4.554.10001,2024-12-05 03:46:14,,,4.554.10001,pos,pos,3,0.0
User_6411,0.0,0.0,1.0,0.4404,,Good 💯,5,0,4.551.10000,2024-12-05 03:39:37,,,4.551.10000,4.0,0.5060495734214783,,Good 💯,5,0,4.551.10000,2024-12-05 03:39:37,,,4.551.10000,pos,pos,3,1.0
User_6412,0.183,0.678,0.139,-0.2247,,"Safety rules are going downhill. Drivers are constantly on their phones during rides. Non-stop chatting. It is distracting, risky, and extremely annoying to the person who has paid for a car service. Even taxi drivers are courteous enough not to do that. The app offers no good way to handle such complaints discreetly.",3,4,4.555.10003,2024-12-05 03:36:02,,,4.555.10003,1.0,0.5018702149391174,,"Safety rules are going downhill. Drivers are constantly on their phones during rides. Non-stop chatting. It is distracting, risky, and extremely annoying to the person who has paid for a car service. Even taxi drivers are courteous enough not to do that. The app offers no good way to handle such complaints discreetly.",3,4,4.555.10003,2024-12-05 03:36:02,,,4.555.10003,neg,neg,1,2.0
User_6413,0.0,0.247,0.753,0.7269,,Reliable and excellent value,5,0,4.513.10004,2024-12-05 03:29:08,,,4.513.10004,5.0,0.7953965663909912,,Reliable and excellent value,5,0,4.513.10004,2024-12-05 03:29:08,,,4.513.10004,pos,pos,3,0.0
User_6414,0.0,0.0,1.0,0.4215,,Nice,5,0,4.554.10001,2024-12-05 03:27:06,,,4.554.10001,4.0,0.4368409216403961,,Nice,5,0,4.554.10001,2024-12-05 03:27:06,,,4.554.10001,pos,pos,3,1.0
User_6415,0.0,0.61,0.39,0.4927,,Keep it up uber good service,5,0,4.554.10001,2024-12-05 03:15:35,,,4.554.10001,4.0,0.3919355273246765,,Keep it up uber good service,5,0,4.554.10001,2024-12-05 03:15:35,,,4.554.10001,pos,pos,3,1.0
User_6416,0.0,0.213,0.787,0.5719,,Happy journey,5,0,4.554.10001,2024-12-05 03:09:50,,,4.554.10001,5.0,0.6062782406806946,,Happy journey,5,0,4.554.10001,2024-12-05 03:09:50,,,4.554.10001,pos,pos,3,0.0
User_6417,0.0,0.328,0.672,0.6249,,Great app HNF👍,4,0,4.554.10001,2024-12-05 03:09:45,,,4.554.10001,5.0,0.7929657101631165,,Great app HNF👍,4,0,4.554.10001,2024-12-05 03:09:45,,,4.554.10001,pos,pos,3,1.0
User_6418,0.0,0.0,1.0,0.4404,,good,5,0,4.554.10001,2024-12-05 03:01:12,,,4.554.10001,4.0,0.49696317315101624,,good,5,0,4.554.10001,2024-12-05 03:01:12,,,4.554.10001,pos,pos,3,1.0
User_6419,0.629,0.371,0.0,-0.5255,,"Poor, given up!",1,0,4.554.10001,2024-12-05 02:58:38,,,4.554.10001,1.0,0.6102234721183777,,"Poor, given up!",1,0,4.554.10001,2024-12-05 02:58:38,,,4.554.10001,neg,neg,1,0.0
User_6420,0.125,0.726,0.149,0.1531,,Trying to find the pick up area was terrible. Once found it the experience was excellent as was the driver,5,0,4.554.10001,2024-12-05 02:58:20,,,4.554.10001,1.0,0.3725427985191345,,Trying to find the pick up area was terrible. Once found it the experience was excellent as was the driver,5,0,4.554.10001,2024-12-05 02:58:20,,,4.554.10001,neg,pos,3,4.0
User_6421,0.0,1.0,0.0,0.0,,Affordable,5,0,4.554.10001,2024-12-05 02:57:51,,,4.554.10001,4.0,0.4375661611557007,,Affordable,5,0,4.554.10001,2024-12-05 02:57:51,,,4.554.10001,pos,neu,3,1.0
User_6422,0.0,0.196,0.804,0.8481,,Great guy great service,5,0,4.554.10001,2024-12-05 02:56:40,,,4.554.10001,5.0,0.7618059515953064,,Great guy great service,5,0,4.554.10001,2024-12-05 02:56:40,,,4.554.10001,pos,pos,3,0.0
User_6423,0.0,0.238,0.762,0.4927,,Very good 👍,5,0,4.554.10001,2024-12-05 02:55:29,,,4.554.10001,5.0,0.6080963015556335,,Very good 👍,5,0,4.554.10001,2024-12-05 02:55:29,,,4.554.10001,pos,pos,3,0.0
User_6424,0.0,0.556,0.444,0.4927,,Very easy and time consuming,5,0,4.554.10001,2024-12-05 02:54:20,,,4.554.10001,5.0,0.6228859424591064,,Very easy and time consuming,5,0,4.554.10001,2024-12-05 02:54:20,,,4.554.10001,pos,pos,3,0.0
User_6425,0.0,0.0,1.0,0.4404,,Good,5,0,4.554.10001,2024-12-05 02:48:37,,,4.554.10001,4.0,0.49696317315101624,,Good,5,0,4.554.10001,2024-12-05 02:48:37,,,4.554.10001,pos,pos,3,1.0
User_6426,0.0,0.408,0.592,0.4404,,Keeps getting better,5,0,4.554.10001,2024-12-05 02:46:50,,,4.554.10001,3.0,0.43225979804992676,,Keeps getting better,5,0,4.554.10001,2024-12-05 02:46:50,,,4.554.10001,neu,pos,3,2.0
User_6427,0.0,0.204,0.796,0.8316,,"Excellent driver, great service",5,0,4.554.10001,2024-12-05 02:43:55,,,4.554.10001,5.0,0.8734495639801025,,"Excellent driver, great service",5,0,4.554.10001,2024-12-05 02:43:55,,,4.554.10001,pos,pos,3,0.0
User_6428,0.0,0.0,1.0,0.6249,,Great,5,0,,2024-12-05 02:41:55,,,,5.0,0.741083025932312,,Great,5,0,,2024-12-05 02:41:55,,,,pos,pos,3,0.0
User_6429,0.0,0.0,1.0,0.5719,,Excellent,5,0,4.554.10001,2024-12-05 02:40:07,,,4.554.10001,5.0,0.8669127821922302,,Excellent,5,0,4.554.10001,2024-12-05 02:40:07,,,4.554.10001,pos,pos,3,0.0
User_6430,0.156,0.817,0.026,-0.8428,,"Absolute scam of an app, they abuse the ""fares are slightly (or greatly) increased due to high demand"" even though there is 0 demand, intentionally raising the prices to 5x the normal price mean while they give their drivers NOTHING in comparison to the $50 charge for a 10 minute ride which normal is about $15 MAX. Fed up with this cash grab bs.",1,0,,2024-12-05 02:30:01,,,,1.0,0.923190176486969,,"Absolute scam of an app, they abuse the ""fares are slightly (or greatly) increased due to high demand"" even though there is 0 demand, intentionally raising the prices to 5x the normal price mean while they give their drivers NOTHING in comparison to the $50 charge for a 10 minute ride which normal is about $15 MAX. Fed up with this cash grab bs.",1,0,,2024-12-05 02:30:01,,,,neg,neg,1,0.0
User_6431,0.0,1.0,0.0,0.0,,I forgot my phone in the car,5,0,,2024-12-05 02:27:53,,,,2.0,0.3373585641384125,,I forgot my phone in the car,5,0,,2024-12-05 02:27:53,,,,neg,neu,3,3.0
User_6432,0.0,0.263,0.737,0.4215,,Nice application,5,0,4.554.10001,2024-12-05 02:16:45,,,4.554.10001,4.0,0.5115619897842407,,Nice application,5,0,4.554.10001,2024-12-05 02:16:45,,,4.554.10001,pos,pos,3,1.0
User_6433,0.0,0.0,1.0,0.296,,Ok,5,0,4.533.10001,2024-12-05 02:10:13,,,4.533.10001,3.0,0.4951140880584717,,Ok,5,0,4.533.10001,2024-12-05 02:10:13,,,4.533.10001,neu,pos,3,2.0
User_6434,0.0,0.3,0.7,0.7906,,"Best ride service, nice drivers.",5,0,4.554.10001,2024-12-05 02:09:18,,,4.554.10001,5.0,0.8596394658088684,,"Best ride service, nice drivers.",5,0,4.554.10001,2024-12-05 02:09:18,,,4.554.10001,pos,pos,3,0.0
User_6435,0.121,0.824,0.056,-0.2896,,They charged me double the price for a ride without me accepting any extra fee and they didn't even have an agent for support. All I could do was look at the frequently asked questions. Double the price of an already expensive ride is not a joke.,1,0,4.553.10000,2024-12-05 02:05:49,,,4.553.10000,1.0,0.45600172877311707,,They charged me double the price for a ride without me accepting any extra fee and they didn't even have an agent for support. All I could do was look at the frequently asked questions. Double the price of an already expensive ride is not a joke.,1,0,4.553.10000,2024-12-05 02:05:49,,,4.553.10000,neg,neg,1,0.0
User_6436,0.0,0.786,0.214,0.4576,,Gregory was really personable. His car was very clean and smelled incredible 😊,5,0,4.555.10003,2024-12-05 02:01:46,,,4.555.10003,5.0,0.7158701419830322,,Gregory was really personable. His car was very clean and smelled incredible 😊,5,0,4.555.10003,2024-12-05 02:01:46,,,4.555.10003,pos,pos,3,0.0
User_6437,0.0,0.244,0.756,0.4754,,Very nice,4,0,4.554.10001,2024-12-05 01:58:20,,,4.554.10001,5.0,0.6515336632728577,,Very nice,4,0,4.554.10001,2024-12-05 01:58:20,,,4.554.10001,pos,pos,3,1.0
User_6438,0.0,0.728,0.272,0.6249,,Jason was great. Even had a step up stool for my 80+yo mother,5,0,4.555.10003,2024-12-05 01:57:19,,,4.555.10003,5.0,0.7054439783096313,,Jason was great. Even had a step up stool for my 80+yo mother,5,0,4.555.10003,2024-12-05 01:57:19,,,4.555.10003,pos,pos,3,0.0
User_6439,0.0,1.0,0.0,0.0,,takes too long to confirm driver plus always wanting soo many things....like I mean cant it be quicker nje,1,0,4.554.10001,2024-12-05 01:50:36,,,4.554.10001,2.0,0.39796125888824463,,takes too long to confirm driver plus always wanting soo many things....like I mean cant it be quicker nje,1,0,4.554.10001,2024-12-05 01:50:36,,,4.554.10001,neg,neu,3,1.0
User_6440,0.131,0.799,0.07,-0.7311,,"Service is good..but nowadays drivers are doing too much wrong. If u will book a ride & fixed your payment drivers will change their route, they will take unnecessary long route for your destination and will charge high. In that case u have to pay unnecessary extra money .Higher authority please look after this matter. Just for this dishonest reason I have left Ola service.",2,1,4.554.10001,2024-12-05 01:39:00,,,4.554.10001,2.0,0.4489991366863251,,"Service is good..but nowadays drivers are doing too much wrong. If u will book a ride & fixed your payment drivers will change their route, they will take unnecessary long route for your destination and will charge high. In that case u have to pay unnecessary extra money .Higher authority please look after this matter. Just for this dishonest reason I have left Ola service.",2,1,4.554.10001,2024-12-05 01:39:00,,,4.554.10001,neg,neg,1,0.0
User_6441,0.0,0.122,0.878,0.8004,,Absolutely wonderful & safe.,5,0,4.554.10001,2024-12-05 01:35:17,,,4.554.10001,5.0,0.949786365032196,,Absolutely wonderful & safe.,5,0,4.554.10001,2024-12-05 01:35:17,,,4.554.10001,pos,pos,3,0.0
User_6442,0.095,0.865,0.04,-0.4877,,"Someone jumped in into the Uber I ordered and started riding. I cancelled since I wasn't in the car and got another Uber PICKED UP FROM THE EXACT SAME LOCATION. Uber charged me for both ""rides"" even though the other car still had the passenger. Apparently I can be in two cars at once according to Uber. Support was useless. Now I'm going to have to charge back BOTH rides so we're even.",1,2,4.554.10001,2024-12-05 01:30:36,,,4.554.10001,1.0,0.5826795697212219,,"Someone jumped in into the Uber I ordered and started riding. I cancelled since I wasn't in the car and got another Uber PICKED UP FROM THE EXACT SAME LOCATION. Uber charged me for both ""rides"" even though the other car still had the passenger. Apparently I can be in two cars at once according to Uber. Support was useless. Now I'm going to have to charge back BOTH rides so we're even.",1,2,4.554.10001,2024-12-05 01:30:36,,,4.554.10001,neg,neg,1,0.0
User_6443,0.177,0.823,0.0,-0.8898,,"It's becoming the worst app ever. While booking I got less amount with 50% valid coupon. But once after the ride is getting completed, the amount is getting changed in driver's app as thrice the amount before booking and they are demanding for more amount. Had really the worst experience in this App.",1,7,4.554.10001,2024-12-05 01:29:54,,,4.554.10001,1.0,0.8434618711471558,,"It's becoming the worst app ever. While booking I got less amount with 50% valid coupon. But once after the ride is getting completed, the amount is getting changed in driver's app as thrice the amount before booking and they are demanding for more amount. Had really the worst experience in this App.",1,7,4.554.10001,2024-12-05 01:29:54,,,4.554.10001,neg,neg,1,0.0
User_6444,0.249,0.678,0.073,-0.7579,,"Horrible customer support. They charge you for a service they fail to deliver, they refuse to refund you and they just repeat the same things unable to give a valid explanation.",1,0,4.343.10002,2024-12-05 01:21:51,,,4.343.10002,1.0,0.9403647184371948,,"Horrible customer support. They charge you for a service they fail to deliver, they refuse to refund you and they just repeat the same things unable to give a valid explanation.",1,0,4.343.10002,2024-12-05 01:21:51,,,4.343.10002,neg,neg,1,0.0
User_6445,0.091,0.909,0.0,-0.7003,,I used the app when on vacation. I met every single driver at the designated spot at the designated time. I tipped every single driver. Some toxic driver gave me a bad rating for the sole purpose of being toxic and having nothing to do with my conduct. If the system is based on dishonesty and a lack of transparency then the system means nothing.,1,0,,2024-12-05 01:21:24,,,,1.0,0.5116695165634155,,I used the app when on vacation. I met every single driver at the designated spot at the designated time. I tipped every single driver. Some toxic driver gave me a bad rating for the sole purpose of being toxic and having nothing to do with my conduct. If the system is based on dishonesty and a lack of transparency then the system means nothing.,1,0,,2024-12-05 01:21:24,,,,neg,neg,1,0.0
User_6446,0.0,0.0,1.0,0.4215,,Nice,5,0,4.544.10000,2024-12-05 01:18:38,,,4.544.10000,4.0,0.4368409216403961,,Nice,5,0,4.544.10000,2024-12-05 01:18:38,,,4.544.10000,pos,pos,3,1.0
User_6447,0.067,0.824,0.109,0.3348,,Cannot Update The payment method to UPI!! Unable to update the payment method at all except for cash! No resolution provided nor any way to contact the support team,2,1,4.555.10003,2024-12-05 01:14:57,,,4.555.10003,1.0,0.8349059224128723,,Cannot Update The payment method to UPI!! Unable to update the payment method at all except for cash! No resolution provided nor any way to contact the support team,2,1,4.555.10003,2024-12-05 01:14:57,,,4.555.10003,neg,pos,3,1.0
User_6448,0.041,0.841,0.118,0.8271,,The one main complaint I have with this app is the GPS is off not by a lot but the driver is one side of the street and I'm on the other. It's not always but sometimes. The GPS gives the driver weird direction. Like I thought we would be going this way but goes the other way. Like turning up the street but go back to the same street we left? I give it four stars. But overall the app is good.,4,39,4.555.10003,2024-12-05 01:14:29,,,4.555.10003,4.0,0.9769092202186584,,The one main complaint I have with this app is the GPS is off not by a lot but the driver is one side of the street and I'm on the other. It's not always but sometimes. The GPS gives the driver weird direction. Like I thought we would be going this way but goes the other way. Like turning up the street but go back to the same street we left? I give it four stars. But overall the app is good.,4,39,4.555.10003,2024-12-05 01:14:29,,,4.555.10003,pos,pos,3,0.0
User_6449,0.0,0.631,0.369,0.6249,,I've had great service and on time ❤️,5,0,4.555.10003,2024-12-05 01:14:07,,,4.555.10003,5.0,0.6522421836853027,,I've had great service and on time ❤️,5,0,4.555.10003,2024-12-05 01:14:07,,,4.555.10003,pos,pos,3,0.0
User_6450,0.0,0.0,1.0,0.4404,,Good,5,0,4.555.10003,2024-12-05 01:13:20,,,4.555.10003,4.0,0.49696317315101624,,Good,5,0,4.555.10003,2024-12-05 01:13:20,,,4.555.10003,pos,pos,3,1.0
User_6451,0.0,0.256,0.744,0.7003,,Good timing good behavior,5,0,,2024-12-05 01:13:14,,,,4.0,0.5494017601013184,,Good timing good behavior,5,0,,2024-12-05 01:13:14,,,,pos,pos,3,1.0
User_6452,0.044,0.574,0.382,0.9245,,"I had a great driver Miss Patrice was nice patient, & conversed with me the whole ride I greatly appreciate her that is what great customer service is all about😁🫶🏿",5,0,4.554.10001,2024-12-05 01:11:45,,,4.554.10001,5.0,0.4976336359977722,,"I had a great driver Miss Patrice was nice patient, & conversed with me the whole ride I greatly appreciate her that is what great customer service is all about😁🫶🏿",5,0,4.554.10001,2024-12-05 01:11:45,,,4.554.10001,pos,pos,3,0.0
User_6453,0.082,0.918,0.0,-0.5267,,"ladrones, me tocó un conductor que no se sabía la ruta y un viaje que me costó 4.500 termino costando 18.000 sabiendo que la culpa la tenía el conductor por no llevar el soporte para el celular en la moto, realizó el reporte en uber y encima le dan la razón al conductor.",1,0,4.554.10001,2024-12-05 01:06:32,,,4.554.10001,1.0,0.7077051401138306,,"ladrones, me tocó un conductor que no se sabía la ruta y un viaje que me costó 4.500 termino costando 18.000 sabiendo que la culpa la tenía el conductor por no llevar el soporte para el celular en la moto, realizó el reporte en uber y encima le dan la razón al conductor.",1,0,4.554.10001,2024-12-05 01:06:32,,,4.554.10001,neg,neg,1,0.0
User_6454,0.102,0.792,0.106,0.3407,,"Uber was great, now it's almost impossible to find a ride. You have to wait for like 10 minutes just for the driver cancel your ride and you start all over again. I didn't find a way to tell Uber about this issue, there is no place in the app that we can communicate this frustrating experience. I'm searching for other apps to see if they are better. At least let's us give the driver 1 star for cancelling the ride 500 meters away.",2,22,4.554.10001,2024-12-05 01:04:25,,,4.554.10001,1.0,0.7460464239120483,,"Uber was great, now it's almost impossible to find a ride. You have to wait for like 10 minutes just for the driver cancel your ride and you start all over again. I didn't find a way to tell Uber about this issue, there is no place in the app that we can communicate this frustrating experience. I'm searching for other apps to see if they are better. At least let's us give the driver 1 star for cancelling the ride 500 meters away.",2,22,4.554.10001,2024-12-05 01:04:25,,,4.554.10001,neg,pos,3,1.0
User_6455,0.0,0.0,1.0,0.6369,,Best,5,0,4.554.10001,2024-12-05 00:53:24,,,4.554.10001,5.0,0.7400625944137573,,Best,5,0,4.554.10001,2024-12-05 00:53:24,,,4.554.10001,pos,pos,3,0.0
User_6456,0.0,0.0,1.0,0.6249,,Great,5,0,4.555.10003,2024-12-05 00:52:07,,,4.555.10003,5.0,0.741083025932312,,Great,5,0,4.555.10003,2024-12-05 00:52:07,,,4.555.10003,pos,pos,3,0.0
User_6457,0.0,0.0,1.0,0.4404,,Good,3,0,4.554.10001,2024-12-05 00:50:20,,,4.554.10001,4.0,0.49696317315101624,,Good,3,0,4.554.10001,2024-12-05 00:50:20,,,4.554.10001,pos,pos,3,1.0
User_6458,0.0,0.58,0.42,0.4404,,Easy and convenient to use.,5,0,4.555.10003,2024-12-05 00:47:11,,,4.555.10003,5.0,0.546482264995575,,Easy and convenient to use.,5,0,4.555.10003,2024-12-05 00:47:11,,,4.555.10003,pos,pos,3,0.0
User_6459,0.0,0.851,0.149,0.8925,,"Wow, I hadn't used Uber app for weeks and in the meantime I had bought a new phone and didn't have the app on yet on the new phone. Just now, went to add the app to new phone and it updated and the app took everything from the old phone onto the new phone and quick quick I booked my Uber ride just like that. Great system",5,0,4.554.10001,2024-12-05 00:41:01,,,4.554.10001,5.0,0.902416467666626,,"Wow, I hadn't used Uber app for weeks and in the meantime I had bought a new phone and didn't have the app on yet on the new phone. Just now, went to add the app to new phone and it updated and the app took everything from the old phone onto the new phone and quick quick I booked my Uber ride just like that. Great system",5,0,4.554.10001,2024-12-05 00:41:01,,,4.554.10001,pos,pos,3,0.0
User_6460,0.0,1.0,0.0,0.0,,Great...,5,0,4.554.10001,2024-12-05 00:37:38,,,4.554.10001,5.0,0.7510554194450378,,Great...,5,0,4.554.10001,2024-12-05 00:37:38,,,4.554.10001,pos,neu,3,0.0
User_6461,0.0,0.238,0.762,0.4927,,very good,5,0,4.554.10001,2024-12-05 00:36:30,,,4.554.10001,5.0,0.5479443073272705,,very good,5,0,4.554.10001,2024-12-05 00:36:30,,,4.554.10001,pos,pos,3,0.0
User_6462,0.0,0.408,0.592,0.4404,,Good job 👍⭐⭐,5,0,4.554.10001,2024-12-05 00:35:42,,,4.554.10001,4.0,0.4957425892353058,,Good job 👍⭐⭐,5,0,4.554.10001,2024-12-05 00:35:42,,,4.554.10001,pos,pos,3,1.0
User_6463,0.0,1.0,0.0,0.0,,"Πρέπει να εκσυγχρονιστείτε. Σε πολλά rides, οι οδηγοί ακυρωναν. Λίγοι από αυτούς νωρίς, οι περισσότεροι τελευταία στιγμή. Οπότε η αναμονή αυξανόταν. Κάποιες φορές γινόταν και με 3 ή 4 οδηγούς σερί. Οπότε η ας πούμε αρχική αναμονή των 5 λεπτών, έφτανε να γίνεται μισή ώρα και βάλε. Επίσης, 8 στους 10 οδηγούς (τουλάχιστον στα rides τα δικά μας) ήταν 60+ ετών. Ο πιο πρόσφατος 70+. Εδώ δυσκολεύομαι ενίοτε εγώ να καταλάβω πως δουλεύει η εφαρμογή σας. Εκείνος; Έχω κι άλλα να πω αλλά δεν χωράει.",1,0,,2024-12-05 00:33:47,,,,2.0,0.34866997599601746,,"Πρέπει να εκσυγχρονιστείτε. Σε πολλά rides, οι οδηγοί ακυρωναν. Λίγοι από αυτούς νωρίς, οι περισσότεροι τελευταία στιγμή. Οπότε η αναμονή αυξανόταν. Κάποιες φορές γινόταν και με 3 ή 4 οδηγούς σερί. Οπότε η ας πούμε αρχική αναμονή των 5 λεπτών, έφτανε να γίνεται μισή ώρα και βάλε. Επίσης, 8 στους 10 οδηγούς (τουλάχιστον στα rides τα δικά μας) ήταν 60+ ετών. Ο πιο πρόσφατος 70+. Εδώ δυσκολεύομαι ενίοτε εγώ να καταλάβω πως δουλεύει η εφαρμογή σας. Εκείνος; Έχω κι άλλα να πω αλλά δεν χωράει.",1,0,,2024-12-05 00:33:47,,,,neg,neu,3,1.0
User_6464,0.161,0.839,0.0,-0.3612,,There's now full screen ads instead of showing information about the trip. Spam notifications,1,0,4.554.10001,2024-12-05 00:32:17,,,4.554.10001,1.0,0.502672553062439,,There's now full screen ads instead of showing information about the trip. Spam notifications,1,0,4.554.10001,2024-12-05 00:32:17,,,4.554.10001,neg,neg,1,0.0
User_6465,0.0,0.238,0.762,0.4927,,very good,5,0,4.554.10001,2024-12-05 00:28:40,,,4.554.10001,5.0,0.5479443073272705,,very good,5,0,4.554.10001,2024-12-05 00:28:40,,,4.554.10001,pos,pos,3,0.0
User_6466,0.0,0.508,0.492,0.4404,,Safe and fast journey,5,0,4.554.10001,2024-12-05 00:26:46,,,4.554.10001,5.0,0.5390716791152954,,Safe and fast journey,5,0,4.554.10001,2024-12-05 00:26:46,,,4.554.10001,pos,pos,3,0.0
User_6467,0.043,0.56,0.396,0.9613,,"Uber is the best. Your drivers are so nice. Your cars so clean and smell very fresh. The rides are very good,no speeding and very careful drivers. I couldn't ask for a better service Top notch!! Keep up the good work.!!",5,0,4.554.10001,2024-12-05 00:26:08,,,4.554.10001,5.0,0.9065746665000916,,"Uber is the best. Your drivers are so nice. Your cars so clean and smell very fresh. The rides are very good,no speeding and very careful drivers. I couldn't ask for a better service Top notch!! Keep up the good work.!!",5,0,4.554.10001,2024-12-05 00:26:08,,,4.554.10001,pos,pos,3,0.0
User_6468,0.0,1.0,0.0,0.0,,Super👍👍🎊🎉,4,0,4.551.10000,2024-12-05 00:17:33,,,4.551.10000,5.0,0.3085777759552002,,Super👍👍🎊🎉,4,0,4.551.10000,2024-12-05 00:17:33,,,4.551.10000,pos,neu,3,1.0
User_6469,0.0,0.263,0.737,0.4215,,Nice app,5,0,4.555.10003,2024-12-05 00:13:45,,,4.555.10003,4.0,0.4852146506309509,,Nice app,5,0,4.555.10003,2024-12-05 00:13:45,,,4.555.10003,pos,pos,3,1.0
User_6470,0.0,0.385,0.615,0.4927,,Very Good Experience,5,0,,2024-12-05 00:11:29,,,,5.0,0.5351986885070801,,Very Good Experience,5,0,,2024-12-05 00:11:29,,,,pos,pos,3,0.0
User_6471,0.0,0.196,0.804,0.6249,,Great rides,5,0,,2024-12-05 00:10:38,,,,5.0,0.7082523703575134,,Great rides,5,0,,2024-12-05 00:10:38,,,,pos,pos,3,0.0
User_6472,0.167,0.779,0.055,-0.848,,"First of all the driver cancelled the ride and waiting period for another to accept. And before booking the ride the price is low but after reaching the destination the final amount is too high without any long traffic or changing the route.Uber has became useless to use, deleting the app and another new users don't use this app. Uber rides are scam",1,3,4.554.10001,2024-12-05 00:08:58,,,4.554.10001,1.0,0.6661359667778015,,"First of all the driver cancelled the ride and waiting period for another to accept. And before booking the ride the price is low but after reaching the destination the final amount is too high without any long traffic or changing the route.Uber has became useless to use, deleting the app and another new users don't use this app. Uber rides are scam",1,3,4.554.10001,2024-12-05 00:08:58,,,4.554.10001,neg,neg,1,0.0
User_6473,0.0,0.0,1.0,0.4404,,Better,5,0,4.554.10001,2024-12-05 00:00:49,,,4.554.10001,3.0,0.4091891646385193,,Better,5,0,4.554.10001,2024-12-05 00:00:49,,,4.554.10001,neu,pos,3,2.0
User_6474,0.0,0.268,0.732,0.8481,,Great ride and great driver,5,0,4.555.10003,2024-12-04 23:57:49,,,4.555.10003,5.0,0.7924426198005676,,Great ride and great driver,5,0,4.555.10003,2024-12-04 23:57:49,,,4.555.10003,pos,pos,3,0.0
User_6475,0.0,0.0,1.0,0.4215,,Nice,5,0,4.554.10001,2024-12-04 23:56:54,,,4.554.10001,4.0,0.4368409216403961,,Nice,5,0,4.554.10001,2024-12-04 23:56:54,,,4.554.10001,pos,pos,3,1.0
User_6476,0.0,0.39,0.61,0.8555,,We are enjoying 😁 I am impressed thanks for Uber ❤️💕,5,0,4.554.10001,2024-12-04 23:55:32,,,4.554.10001,5.0,0.5999235510826111,,We are enjoying 😁 I am impressed thanks for Uber ❤️💕,5,0,4.554.10001,2024-12-04 23:55:32,,,4.554.10001,pos,pos,3,0.0
User_6477,0.504,0.496,0.0,-0.6202,,Uber has disappointing customer service!!,1,0,4.554.10001,2024-12-04 23:55:28,,,4.554.10001,2.0,0.3945295810699463,,Uber has disappointing customer service!!,1,0,4.554.10001,2024-12-04 23:55:28,,,4.554.10001,neg,neg,1,1.0
User_6478,0.0,1.0,0.0,0.0,,So prof{und,5,0,4.533.10001,2024-12-04 23:51:32,,,4.533.10001,5.0,0.2694878876209259,,So prof{und,5,0,4.533.10001,2024-12-04 23:51:32,,,4.533.10001,pos,neu,3,0.0
User_6479,0.0,0.463,0.537,0.7003,,Easy app to navigate. Good updates received.,5,0,4.545.10000,2024-12-04 23:49:33,,,4.545.10000,4.0,0.47605884075164795,,Easy app to navigate. Good updates received.,5,0,4.545.10000,2024-12-04 23:49:33,,,4.545.10000,pos,pos,3,1.0
User_6480,0.0,0.0,1.0,0.4404,,Good,5,0,4.554.10001,2024-12-04 23:47:57,,,4.554.10001,4.0,0.49696317315101624,,Good,5,0,4.554.10001,2024-12-04 23:47:57,,,4.554.10001,pos,pos,3,1.0
User_6481,0.0,0.543,0.457,0.7096,,"Driver is friendly, come on time, car is clean",5,0,4.554.10001,2024-12-04 23:46:25,,,4.554.10001,5.0,0.5100204348564148,,"Driver is friendly, come on time, car is clean",5,0,4.554.10001,2024-12-04 23:46:25,,,4.554.10001,pos,pos,3,0.0
User_6482,0.0,0.0,1.0,0.4404,,V good,4,0,4.555.10003,2024-12-04 23:46:01,,,4.555.10003,5.0,0.3800892233848572,,V good,4,0,4.555.10003,2024-12-04 23:46:01,,,4.555.10003,pos,pos,3,1.0
User_6483,0.0,0.238,0.762,0.4927,,Very good.,4,0,4.554.10001,2024-12-04 23:43:21,,,4.554.10001,5.0,0.5556949377059937,,Very good.,4,0,4.554.10001,2024-12-04 23:43:21,,,4.554.10001,pos,pos,3,1.0
User_6484,0.0,0.0,1.0,0.4404,,Good,5,0,4.554.10001,2024-12-04 23:41:48,,,4.554.10001,4.0,0.49696317315101624,,Good,5,0,4.554.10001,2024-12-04 23:41:48,,,4.554.10001,pos,pos,3,1.0
User_6485,0.0,0.0,1.0,0.4404,,Good,5,0,4.554.10001,2024-12-04 23:40:58,,,4.554.10001,4.0,0.49696317315101624,,Good,5,0,4.554.10001,2024-12-04 23:40:58,,,4.554.10001,pos,pos,3,1.0
